,Job,Plan,CPU time,Time,Sum,CPU unit,Time unit
HM,Job79v0,18.txt,-1,-1,-1,ms,ms
HM,Job79v0,19.txt,-1,-1,-1,ms,ms
HM,Job128v4,0.txt,-1,-1,-1,ms,ms
HM,Job128v4,1.txt,-1,-1,-1,ms,ms
HM,Job128v4,2.txt,-1,-1,-1,ms,ms
HM,Job128v4,3.txt,-1,-1,-1,ms,ms
HM,Job128v4,4.txt,-1,-1,-1,ms,ms
HM,Job128v4,5.txt,-1,-1,-1,ms,ms
HM,Job128v4,6.txt,-1,-1,-1,ms,ms
HM,Job128v4,7.txt,-1,-1,-1,ms,ms
HM,Job128v4,8.txt,-1,-1,-1,ms,ms
HM,Job128v4,9.txt,-1,-1,-1,ms,ms
HM,Job128v4,10.txt,-1,-1,-1,ms,ms
HM,Job128v4,11.txt,-1,-1,-1,ms,ms
HM,Job128v4,12.txt,-1,-1,-1,ms,ms
HM,Job128v4,13.txt,-1,-1,-1,ms,ms
HM,Job128v4,14.txt,-1,-1,-1,ms,ms
HM,Job128v4,15.txt,-1,-1,-1,ms,ms
HM,Job128v4,16.txt,-1,-1,-1,ms,ms
HM,Job128v4,17.txt,-1,-1,-1,ms,ms
HM,Job128v4,18.txt,-1,-1,-1,ms,ms
HM,Job128v4,19.txt,-1,-1,-1,ms,ms
HM,Job1017v3,0.txt,140372,252544,392916, ms,ms.
HM,Job1017v3,1.txt,-1,-1,-1,ms,ms
HM,Job1017v3,2.txt,-1,-1,-1,ms,ms
HM,Job1017v3,3.txt,-1,-1,-1,ms,ms
HM,Job1017v3,4.txt,-1,-1,-1,ms,ms
HM,Job1017v3,5.txt,99651,192236,291887, ms,ms.
HM,Job1017v3,6.txt,82557,173966,256523, ms,ms.
HM,Job1017v3,7.txt,-1,-1,-1,ms,ms
HM,Job1017v3,8.txt,99989,190165,290154, ms,ms.
HM,Job1017v3,9.txt,251705,402125,653830, ms,ms.
HM,Job1017v3,10.txt,215088,345769,560857, ms,ms.
HM,Job1017v3,11.txt,-1,-1,-1,ms,ms
HM,Job1017v3,12.txt,-1,-1,-1,ms,ms
HM,Job1017v3,13.txt,153328,303573,456901, ms,ms.
HM,Job1017v3,14.txt,122310,214678,336988, ms,ms.
HM,Job1017v3,15.txt,169168,299609,468777, ms,ms.
HM,Job1017v3,16.txt,-1,-1,-1,ms,ms
HM,Job1017v3,17.txt,206649,332844,539493, ms,ms.
HM,Job1017v3,18.txt,-1,-1,-1,ms,ms
HM,Job1017v3,19.txt,-1,-1,-1,ms,ms
HM,Job1029v2,0.txt,-1,-1,-1,ms,ms
HM,Job1029v2,1.txt,-1,-1,-1,ms,ms
HM,Job1029v2,2.txt,-1,-1,-1,ms,ms
HM,Job1029v2,3.txt,-1,-1,-1,ms,ms
HM,Job1029v2,4.txt,-1,-1,-1,ms,ms
HM,Job1029v2,5.txt,-1,-1,-1,ms,ms
HM,Job1029v2,6.txt,-1,-1,-1,ms,ms
HM,Job1029v2,7.txt,-1,-1,-1,ms,ms
HM,Job1029v2,8.txt,-1,-1,-1,ms,ms
HM,Job1029v2,9.txt,-1,-1,-1,ms,ms
HM,Job1029v2,10.txt,-1,-1,-1,ms,ms
HM,Job1029v2,11.txt,-1,-1,-1,ms,ms
HM,Job1029v2,12.txt,-1,-1,-1,ms,ms
HM,Job1029v2,13.txt,-1,-1,-1,ms,ms
HM,Job1029v2,14.txt,10074,10080,20154, ms,ms.
HM,Job1029v2,15.txt,-1,-1,-1,ms,ms
HM,Job1029v2,16.txt,-1,-1,-1,ms,ms
HM,Job1029v2,17.txt,-1,-1,-1,ms,ms
HM,Job1029v2,18.txt,-1,-1,-1,ms,ms
HM,Job1029v2,19.txt,-1,-1,-1,ms,ms
HM,Job253v0,0.txt,-1,-1,-1,ms,ms
HM,Job253v0,1.txt,-1,-1,-1,ms,ms
HM,Job253v0,2.txt,-1,-1,-1,ms,ms
HM,Job253v0,3.txt,-1,-1,-1,ms,ms
HM,Job253v0,4.txt,-1,-1,-1,ms,ms
HM,Job253v0,5.txt,-1,-1,-1,ms,ms
HM,Job253v0,6.txt,-1,-1,-1,ms,ms
HM,Job253v0,7.txt,-1,-1,-1,ms,ms
HM,Job253v0,8.txt,-1,-1,-1,ms,ms
HM,Job253v0,9.txt,-1,-1,-1,ms,ms
HM,Job253v0,10.txt,-1,-1,-1,ms,ms
HM,Job253v0,11.txt,258125,297632,555757, ms,ms.
HM,Job253v0,12.txt,-1,-1,-1,ms,ms
HM,Job253v0,13.txt,-1,-1,-1,ms,ms
HM,Job253v0,14.txt,-1,-1,-1,ms,ms
HM,Job253v0,15.txt,96210,98009,194219, ms,ms.
HM,Job253v0,16.txt,-1,-1,-1,ms,ms
HM,Job253v0,17.txt,-1,-1,-1,ms,ms
HM,Job253v0,18.txt,126522,128064,254586, ms,ms.
HM,Job253v0,19.txt,-1,-1,-1,ms,ms
HM,Job46v1,0.txt,932,933,1865, ms,ms.
HM,Job46v1,1.txt,2455,2481,4936, ms,ms.
HM,Job46v1,2.txt,476,490,966, ms,ms.
HM,Job46v1,3.txt,2036,2050,4086, ms,ms.
HM,Job46v1,4.txt,1164,1199,2363, ms,ms.
HM,Job46v1,5.txt,192,198,390, ms,ms.
HM,Job46v1,6.txt,1775,1813,3588, ms,ms.
HM,Job46v1,7.txt,-1,-1,-1,ms,ms
HM,Job46v1,8.txt,428,447,875, ms,ms.
HM,Job46v1,9.txt,129,150,279, ms,ms.
HM,Job46v1,10.txt,2127,2165,4292, ms,ms.
HM,Job46v1,11.txt,-1,-1,-1,ms,ms
HM,Job76v2,0.txt,45,49,94, ms,ms.
HM,Job76v2,1.txt,355,356,711, ms,ms.
HM,Job76v2,2.txt,442,442,884, ms,ms.
HM,Job76v2,3.txt,1028,1031,2059, ms,ms.
HM,Job76v2,4.txt,1021,1023,2044, ms,ms.
HM,Job76v2,5.txt,133,132,265, ms,ms.
HM,Job76v2,6.txt,595,595,1190, ms,ms.
HM,Job76v2,7.txt,43,45,88, ms,ms.
HM,Job76v2,8.txt,433,434,867, ms,ms.
HM,Job76v2,9.txt,868,871,1739, ms,ms.
HM,Job76v2,10.txt,428,431,859, ms,ms.
HM,Job76v2,11.txt,1322,1321,2643, ms,ms.
HM,Job76v2,12.txt,901,901,1802, ms,ms.
HM,Job76v2,13.txt,34,33,67, ms,ms.
HM,Job76v2,14.txt,688,687,1375, ms,ms.
HM,Job76v2,15.txt,33,33,66, ms,ms.
HM,Job76v2,16.txt,514,514,1028, ms,ms.
HM,Job76v2,17.txt,472,471,943, ms,ms.
HM,Job76v2,18.txt,493,492,985, ms,ms.
HM,Job76v2,19.txt,125,124,249, ms,ms.
HM,Job68v3,0.txt,4286,4294,8580, ms,ms.
HM,Job68v3,1.txt,749,749,1498, ms,ms.
HM,Job68v3,2.txt,907,908,1815, ms,ms.
HM,Job68v3,3.txt,4790,4791,9581, ms,ms.
HM,Job68v3,4.txt,2420,2421,4841, ms,ms.
HM,Job68v3,5.txt,-1,-1,-1,ms,ms
HM,Job68v3,6.txt,322,324,646, ms,ms.
HM,Job68v3,7.txt,-1,-1,-1,ms,ms
HM,Job68v3,8.txt,329,346,675, ms,ms.
HM,Job68v3,9.txt,-1,-1,-1,ms,ms
HM,Job68v3,10.txt,3846,3860,7706, ms,ms.
HM,Job68v3,11.txt,-1,-1,-1,ms,ms
HM,Job68v3,12.txt,958,961,1919, ms,ms.
HM,Job68v3,13.txt,1659,1660,3319, ms,ms.
HM,Job68v3,14.txt,-1,-1,-1,ms,ms
HM,Job68v3,15.txt,302,303,605, ms,ms.
HM,Job68v3,16.txt,154,157,311, ms,ms.
HM,Job68v3,17.txt,2603,2605,5208, ms,ms.
HM,Job68v3,18.txt,1820,1838,3658, ms,ms.
HM,Job68v3,19.txt,-1,-1,-1,ms,ms
HM,Job1255v3,0.txt,33077,33658,66735, ms,ms.
HM,Job1255v3,1.txt,-1,-1,-1,ms,ms
HM,Job1255v3,2.txt,10262,10625,20887, ms,ms.
HM,Job1255v3,3.txt,-1,-1,-1,ms,ms
HM,Job1255v3,4.txt,-1,-1,-1,ms,ms
HM,Job1255v3,5.txt,13636,13724,27360, ms,ms.
HM,Job1255v3,6.txt,5931,6170,12101, ms,ms.
HM,Job1255v3,7.txt,-1,-1,-1,ms,ms
HM,Job1255v3,8.txt,14530,14617,29147, ms,ms.
HM,Job1255v3,9.txt,-1,-1,-1,ms,ms
HM,Job1255v3,10.txt,-1,-1,-1,ms,ms
HM,Job1255v3,11.txt,16495,16570,33065, ms,ms.
HM,Job1255v3,12.txt,-1,-1,-1,ms,ms
HM,Job1255v3,13.txt,9748,9989,19737, ms,ms.
HM,Job1255v3,14.txt,9872,10103,19975, ms,ms.
HM,Job1255v3,15.txt,31233,31334,62567, ms,ms.
HM,Job1255v3,16.txt,-1,-1,-1,ms,ms
HM,Job1255v3,17.txt,14663,14865,29528, ms,ms.
HM,Job1255v3,18.txt,69158,69338,138496, ms,ms.
HM,Job1255v3,19.txt,-1,-1,-1,ms,ms
HM,Job1009v4,0.txt,-2,-2,-2,ms,ms
HM,Job1009v4,1.txt,-2,-2,-2,ms,ms
HM,Job1009v4,2.txt,-2,-2,-2,ms,ms
HM,Job1009v4,3.txt,-2,-2,-2,ms,ms
HM,Job1009v4,4.txt,-2,-2,-2,ms,ms
HM,Job1009v4,5.txt,-2,-2,-2,ms,ms
HM,Job1009v4,6.txt,-2,-2,-2,ms,ms
HM,Job1009v4,7.txt,-2,-2,-2,ms,ms
HM,Job1009v4,8.txt,-2,-2,-2,ms,ms
HM,Job1009v4,9.txt,-2,-2,-2,ms,ms
HM,Job1009v4,10.txt,-2,-2,-2,ms,ms
HM,Job1009v4,11.txt,-2,-2,-2,ms,ms
HM,Job1009v4,12.txt,-2,-2,-2,ms,ms
HM,Job1009v4,13.txt,-2,-2,-2,ms,ms
HM,Job1009v4,14.txt,-2,-2,-2,ms,ms
HM,Job1009v4,15.txt,-2,-2,-2,ms,ms
HM,Job1009v4,16.txt,-2,-2,-2,ms,ms
HM,Job1009v4,17.txt,-2,-2,-2,ms,ms
HM,Job1009v4,18.txt,-2,-2,-2,ms,ms
HM,Job1009v4,19.txt,-2,-2,-2,ms,ms
HM,Job1034v0,0.txt,-1,-1,-1,ms,ms
HM,Job1034v0,1.txt,-1,-1,-1,ms,ms
HM,Job1034v0,2.txt,-1,-1,-1,ms,ms
HM,Job1034v0,3.txt,-1,-1,-1,ms,ms
HM,Job1034v0,4.txt,-1,-1,-1,ms,ms
HM,Job1034v0,5.txt,-1,-1,-1,ms,ms
HM,Job1034v0,6.txt,-1,-1,-1,ms,ms
HM,Job1034v0,7.txt,-1,-1,-1,ms,ms
HM,Job1034v0,8.txt,-1,-1,-1,ms,ms
HM,Job1034v0,9.txt,-1,-1,-1,ms,ms
HM,Job1034v0,10.txt,-1,-1,-1,ms,ms
HM,Job1034v0,11.txt,-1,-1,-1,ms,ms
HM,Job1034v0,12.txt,-1,-1,-1,ms,ms
HM,Job1034v0,13.txt,-1,-1,-1,ms,ms
HM,Job1034v0,14.txt,-1,-1,-1,ms,ms
HM,Job1034v0,15.txt,-1,-1,-1,ms,ms
HM,Job1034v0,16.txt,-1,-1,-1,ms,ms
HM,Job1034v0,17.txt,-1,-1,-1,ms,ms
HM,Job1034v0,18.txt,-1,-1,-1,ms,ms
HM,Job1034v0,19.txt,-1,-1,-1,ms,ms
HM,Job39v1,0.txt,3911,3954,7865, ms,ms.
HM,Job39v1,1.txt,1626,1667,3293, ms,ms.
HM,Job39v1,2.txt,1975,2032,4007, ms,ms.
HM,Job39v1,3.txt,1681,1716,3397, ms,ms.
HM,Job39v1,4.txt,2409,2440,4849, ms,ms.
HM,Job39v1,5.txt,472,487,959, ms,ms.
HM,Job39v1,6.txt,240,315,555, ms,ms.
HM,Job39v1,7.txt,3371,3424,6795, ms,ms.
HM,Job39v1,8.txt,2200,2239,4439, ms,ms.
HM,Job39v1,9.txt,1899,1911,3810, ms,ms.
HM,Job39v1,10.txt,199,201,400, ms,ms.
HM,Job39v1,11.txt,786,786,1572, ms,ms.
HM,Job1002v4,0.txt,32621,33270,65891, ms,ms.
HM,Job1002v4,1.txt,-1,-1,-1,ms,ms
HM,Job1002v4,2.txt,-1,-1,-1,ms,ms
HM,Job1002v4,3.txt,-1,-1,-1,ms,ms
HM,Job1002v4,4.txt,-1,-1,-1,ms,ms
HM,Job1002v4,5.txt,-1,-1,-1,ms,ms
HM,Job1002v4,6.txt,-1,-1,-1,ms,ms
HM,Job1002v4,7.txt,-1,-1,-1,ms,ms
HM,Job1002v4,8.txt,13157,13313,26470, ms,ms.
HM,Job1002v4,9.txt,-1,-1,-1,ms,ms
HM,Job1002v4,10.txt,11978,12073,24051, ms,ms.
HM,Job1002v4,11.txt,-1,-1,-1,ms,ms
HM,Job1002v4,12.txt,10005,10129,20134, ms,ms.
HM,Job1002v4,13.txt,12042,12198,24240, ms,ms.
HM,Job1002v4,14.txt,-1,-1,-1,ms,ms
HM,Job1002v4,15.txt,11673,11724,23397, ms,ms.
HM,Job1002v4,16.txt,-1,-1,-1,ms,ms
HM,Job1002v4,17.txt,-1,-1,-1,ms,ms
HM,Job1002v4,18.txt,9716,9824,19540, ms,ms.
HM,Job1002v4,19.txt,11840,12052,23892, ms,ms.
HM,Job1037v0,0.txt,-1,-1,-1,ms,ms
HM,Job1037v0,1.txt,-1,-1,-1,ms,ms
HM,Job1037v0,2.txt,-1,-1,-1,ms,ms
HM,Job1037v0,3.txt,-1,-1,-1,ms,ms
HM,Job1037v0,4.txt,-1,-1,-1,ms,ms
HM,Job1037v0,5.txt,-1,-1,-1,ms,ms
HM,Job1037v0,6.txt,-1,-1,-1,ms,ms
HM,Job1037v0,7.txt,-1,-1,-1,ms,ms
HM,Job1037v0,8.txt,-1,-1,-1,ms,ms
HM,Job1037v0,9.txt,-1,-1,-1,ms,ms
HM,Job1037v0,10.txt,-1,-1,-1,ms,ms
HM,Job1037v0,11.txt,-1,-1,-1,ms,ms
HM,Job1037v0,12.txt,-1,-1,-1,ms,ms
HM,Job1037v0,13.txt,-1,-1,-1,ms,ms
HM,Job1037v0,14.txt,-1,-1,-1,ms,ms
HM,Job1037v0,15.txt,-1,-1,-1,ms,ms
HM,Job1037v0,16.txt,-1,-1,-1,ms,ms
HM,Job1037v0,17.txt,-1,-1,-1,ms,ms
HM,Job1037v0,18.txt,-1,-1,-1,ms,ms
HM,Job1037v0,19.txt,-1,-1,-1,ms,ms
HM,Job1000v4,0.txt,-1,-1,-1,ms,ms
HM,Job1000v4,1.txt,-1,-1,-1,ms,ms
HM,Job1000v4,2.txt,201510,204330,405840, ms,ms.
HM,Job1000v4,3.txt,-1,-1,-1,ms,ms
HM,Job1000v4,4.txt,27922,27943,55865, ms,ms.
HM,Job1000v4,5.txt,-1,-1,-1,ms,ms
HM,Job1000v4,6.txt,202188,202872,405060, ms,ms.
HM,Job1000v4,7.txt,-1,-1,-1,ms,ms
HM,Job1000v4,8.txt,-1,-1,-1,ms,ms
HM,Job1000v4,9.txt,-1,-1,-1,ms,ms
HM,Job1000v4,10.txt,-1,-1,-1,ms,ms
HM,Job1000v4,11.txt,-1,-1,-1,ms,ms
HM,Job1000v4,12.txt,-1,-1,-1,ms,ms
HM,Job1000v4,13.txt,195883,199258,395141, ms,ms.
HM,Job1000v4,14.txt,-1,-1,-1,ms,ms
HM,Job1000v4,15.txt,-1,-1,-1,ms,ms
HM,Job1000v4,16.txt,-1,-1,-1,ms,ms
HM,Job1000v4,17.txt,161477,163608,325085, ms,ms.
HM,Job1000v4,18.txt,-1,-1,-1,ms,ms
HM,Job1000v4,19.txt,-1,-1,-1,ms,ms
HM,Job74v2,0.txt,6704,6832,13536, ms,ms.
HM,Job74v2,1.txt,2625,2790,5415, ms,ms.
HM,Job74v2,2.txt,29044,29315,58359, ms,ms.
HM,Job74v2,3.txt,17617,17734,35351, ms,ms.
HM,Job74v2,4.txt,17883,18070,35953, ms,ms.
HM,Job74v2,5.txt,2383,2516,4899, ms,ms.
HM,Job74v2,6.txt,16460,16630,33090, ms,ms.
HM,Job74v2,7.txt,14918,15024,29942, ms,ms.
HM,Job74v2,8.txt,4155,4285,8440, ms,ms.
HM,Job74v2,9.txt,31481,31740,63221, ms,ms.
HM,Job74v2,10.txt,20427,20548,40975, ms,ms.
HM,Job74v2,11.txt,16075,16314,32389, ms,ms.
HM,Job37v0,0.txt,-1,-1,-1,ms,ms
HM,Job37v0,1.txt,4560,4600,9160, ms,ms.
HM,Job37v0,2.txt,3021,3091,6112, ms,ms.
HM,Job37v0,3.txt,16069,16376,32445, ms,ms.
HM,Job37v0,4.txt,10387,10538,20925, ms,ms.
HM,Job37v0,5.txt,-1,-1,-1,ms,ms
HM,Job37v0,6.txt,-1,-1,-1,ms,ms
HM,Job37v0,7.txt,19181,19414,38595, ms,ms.
HM,Job37v0,8.txt,-1,-1,-1,ms,ms
HM,Job37v0,9.txt,-1,-1,-1,ms,ms
HM,Job37v0,10.txt,11076,11311,22387, ms,ms.
HM,Job37v0,11.txt,-1,-1,-1,ms,ms
HM,Job37v0,12.txt,-1,-1,-1,ms,ms
HM,Job37v0,13.txt,17709,17977,35686, ms,ms.
HM,Job37v0,14.txt,29464,29650,59114, ms,ms.
HM,Job37v0,15.txt,-1,-1,-1,ms,ms
HM,Job37v0,16.txt,5233,5584,10817, ms,ms.
HM,Job37v0,17.txt,18979,19157,38136, ms,ms.
HM,Job37v0,18.txt,-1,-1,-1,ms,ms
HM,Job37v0,19.txt,-1,-1,-1,ms,ms
HM,Job68v4,0.txt,2706,2774,5480, ms,ms.
HM,Job68v4,1.txt,111464,111756,223220, ms,ms.
HM,Job68v4,2.txt,102007,102099,204106, ms,ms.
HM,Job68v4,3.txt,65961,66068,132029, ms,ms.
HM,Job68v4,4.txt,33814,33846,67660, ms,ms.
HM,Job68v4,5.txt,3359,3394,6753, ms,ms.
HM,Job68v4,6.txt,-1,-1,-1,ms,ms
HM,Job68v4,7.txt,12849,13078,25927, ms,ms.
HM,Job68v4,8.txt,22382,22408,44790, ms,ms.
HM,Job68v4,9.txt,12225,12261,24486, ms,ms.
HM,Job68v4,10.txt,37084,37171,74255, ms,ms.
HM,Job68v4,11.txt,-1,-1,-1,ms,ms
HM,Job68v4,12.txt,-1,-1,-1,ms,ms
HM,Job68v4,13.txt,24637,24653,49290, ms,ms.
HM,Job68v4,14.txt,-1,-1,-1,ms,ms
HM,Job68v4,15.txt,42760,42896,85656, ms,ms.
HM,Job68v4,16.txt,37397,37434,74831, ms,ms.
HM,Job68v4,17.txt,2908,2919,5827, ms,ms.
HM,Job68v4,18.txt,12435,12529,24964, ms,ms.
HM,Job68v4,19.txt,-1,-1,-1,ms,ms
HM,Job1055v2,0.txt,-1,-1,-1,ms,ms
HM,Job1055v2,1.txt,8543,10174,18717, ms,ms.
HM,Job1055v2,2.txt,13367,15016,28383, ms,ms.
HM,Job1055v2,3.txt,-1,-1,-1,ms,ms
HM,Job1055v2,4.txt,-1,-1,-1,ms,ms
HM,Job1055v2,5.txt,19641,20833,40474, ms,ms.
HM,Job1055v2,6.txt,-1,-1,-1,ms,ms
HM,Job1055v2,7.txt,-1,-1,-1,ms,ms
HM,Job1055v2,8.txt,12979,14133,27112, ms,ms.
HM,Job1055v2,9.txt,-1,-1,-1,ms,ms
HM,Job1055v2,10.txt,21732,23475,45207, ms,ms.
HM,Job1055v2,11.txt,18627,19620,38247, ms,ms.
HM,Job1055v2,12.txt,-1,-1,-1,ms,ms
HM,Job1055v2,13.txt,26504,27818,54322, ms,ms.
HM,Job1055v2,14.txt,-1,-1,-1,ms,ms
HM,Job1055v2,15.txt,17736,18919,36655, ms,ms.
HM,Job1055v2,16.txt,-1,-1,-1,ms,ms
HM,Job1055v2,17.txt,-1,-1,-1,ms,ms
HM,Job1055v2,18.txt,21243,22660,43903, ms,ms.
HM,Job1055v2,19.txt,15773,17063,32836, ms,ms.
HM,Job6v3,0.txt,-1,-1,-1,ms,ms
HM,Job6v3,1.txt,42650,47123,89773, ms,ms.
HM,Job6v3,2.txt,-1,-1,-1,ms,ms
HM,Job6v3,3.txt,-1,-1,-1,ms,ms
HM,Job6v3,4.txt,-1,-1,-1,ms,ms
HM,Job6v3,5.txt,75403,80712,156115, ms,ms.
HM,Job6v3,6.txt,22069,22928,44997, ms,ms.
HM,Job6v3,7.txt,70211,73707,143918, ms,ms.
HM,Job6v3,8.txt,8882,9259,18141, ms,ms.
HM,Job6v3,9.txt,-1,-1,-1,ms,ms
HM,Job6v3,10.txt,-1,-1,-1,ms,ms
HM,Job6v3,11.txt,6466,7022,13488, ms,ms.
HM,Job6v3,12.txt,19557,20209,39766, ms,ms.
HM,Job6v3,13.txt,-1,-1,-1,ms,ms
HM,Job6v3,14.txt,-1,-1,-1,ms,ms
HM,Job6v3,15.txt,-1,-1,-1,ms,ms
HM,Job6v3,16.txt,-1,-1,-1,ms,ms
HM,Job6v3,17.txt,-1,-1,-1,ms,ms
HM,Job6v3,18.txt,72734,77110,149844, ms,ms.
HM,Job6v3,19.txt,8521,9285,17806, ms,ms.
HM,Job75v2,0.txt,10875,11171,22046, ms,ms.
HM,Job75v2,1.txt,10040,10353,20393, ms,ms.
HM,Job75v2,2.txt,6897,7219,14116, ms,ms.
HM,Job75v2,3.txt,6196,6564,12760, ms,ms.
HM,Job75v2,4.txt,5541,5845,11386, ms,ms.
HM,Job75v2,5.txt,5175,5497,10672, ms,ms.
HM,Job75v2,6.txt,9368,9649,19017, ms,ms.
HM,Job75v2,7.txt,4599,4940,9539, ms,ms.
HM,Job75v2,8.txt,7115,7394,14509, ms,ms.
HM,Job75v2,9.txt,6602,6929,13531, ms,ms.
HM,Job75v2,10.txt,-1,-1,-1,ms,ms
HM,Job75v2,11.txt,8571,8870,17441, ms,ms.
HM,Job75v2,12.txt,7100,7423,14523, ms,ms.
HM,Job75v2,13.txt,4931,5218,10149, ms,ms.
HM,Job75v2,14.txt,10530,10800,21330, ms,ms.
HM,Job75v2,15.txt,-1,-1,-1,ms,ms
HM,Job75v2,16.txt,7643,7954,15597, ms,ms.
HM,Job75v2,17.txt,7286,7599,14885, ms,ms.
HM,Job75v2,18.txt,8331,8630,16961, ms,ms.
HM,Job75v2,19.txt,5519,5810,11329, ms,ms.
HM,Job253v1,0.txt,-1,-1,-1,ms,ms
HM,Job253v1,1.txt,31540,32691,64231, ms,ms.
HM,Job253v1,2.txt,-1,-1,-1,ms,ms
HM,Job253v1,3.txt,-1,-1,-1,ms,ms
HM,Job253v1,4.txt,-1,-1,-1,ms,ms
HM,Job253v1,5.txt,-1,-1,-1,ms,ms
HM,Job253v1,6.txt,44763,46174,90937, ms,ms.
HM,Job253v1,7.txt,-1,-1,-1,ms,ms
HM,Job253v1,8.txt,-1,-1,-1,ms,ms
HM,Job253v1,9.txt,34570,35990,70560, ms,ms.
HM,Job253v1,10.txt,-1,-1,-1,ms,ms
HM,Job253v1,11.txt,-1,-1,-1,ms,ms
HM,Job253v1,12.txt,-1,-1,-1,ms,ms
HM,Job253v1,13.txt,-1,-1,-1,ms,ms
HM,Job253v1,14.txt,-1,-1,-1,ms,ms
HM,Job253v1,15.txt,-1,-1,-1,ms,ms
HM,Job253v1,16.txt,-1,-1,-1,ms,ms
HM,Job253v1,17.txt,-1,-1,-1,ms,ms
HM,Job253v1,18.txt,-1,-1,-1,ms,ms
HM,Job253v1,19.txt,-1,-1,-1,ms,ms
HM,Job1337v3,0.txt,-1,-1,-1,ms,ms
HM,Job1337v3,1.txt,1897,1898,3795, ms,ms.
HM,Job1337v3,2.txt,-1,-1,-1,ms,ms
HM,Job1337v3,3.txt,592290,592651,1184941, ms,ms.
HM,Job1337v3,4.txt,-1,-1,-1,ms,ms
HM,Job1337v3,5.txt,-1,-1,-1,ms,ms
HM,Job1337v3,6.txt,-1,-1,-1,ms,ms
HM,Job1337v3,7.txt,-1,-1,-1,ms,ms
HM,Job1337v3,8.txt,-1,-1,-1,ms,ms
HM,Job1337v3,9.txt,1833,1833,3666, ms,ms.
HM,Job1337v3,10.txt,-1,-1,-1,ms,ms
HM,Job1337v3,11.txt,-1,-1,-1,ms,ms
HM,Job1337v3,12.txt,15022,15029,30051, ms,ms.
HM,Job1337v3,13.txt,-1,-1,-1,ms,ms
HM,Job1337v3,14.txt,-1,-1,-1,ms,ms
HM,Job1337v3,15.txt,-1,-1,-1,ms,ms
HM,Job1337v3,16.txt,-1,-1,-1,ms,ms
HM,Job1337v3,17.txt,-1,-1,-1,ms,ms
HM,Job1337v3,18.txt,5142,5148,10290, ms,ms.
HM,Job1337v3,19.txt,-1,-1,-1,ms,ms
HM,Job49v2,0.txt,16984,16997,33981, ms,ms.
HM,Job49v2,1.txt,-1,-1,-1,ms,ms
HM,Job49v2,2.txt,1770,1909,3679, ms,ms.
HM,Job49v2,3.txt,15514,15569,31083, ms,ms.
HM,Job49v2,4.txt,-1,-1,-1,ms,ms
HM,Job49v2,5.txt,-1,-1,-1,ms,ms
HM,Job49v2,6.txt,-1,-1,-1,ms,ms
HM,Job49v2,7.txt,4657,4935,9592, ms,ms.
HM,Job49v2,8.txt,-1,-1,-1,ms,ms
HM,Job49v2,9.txt,91737,91794,183531, ms,ms.
HM,Job49v2,10.txt,-1,-1,-1,ms,ms
HM,Job49v2,11.txt,-1,-1,-1,ms,ms
HM,Job49v2,12.txt,3694,3732,7426, ms,ms.
HM,Job49v2,13.txt,8571,8584,17155, ms,ms.
HM,Job49v2,14.txt,-1,-1,-1,ms,ms
HM,Job49v2,15.txt,27314,27327,54641, ms,ms.
HM,Job49v2,16.txt,-1,-1,-1,ms,ms
HM,Job49v2,17.txt,27996,28010,56006, ms,ms.
HM,Job49v2,18.txt,-1,-1,-1,ms,ms
HM,Job49v2,19.txt,-1,-1,-1,ms,ms
HM,Job63v3,0.txt,807,811,1618, ms,ms.
HM,Job63v3,1.txt,38,37,75, ms,ms.
HM,Job63v3,2.txt,11,11,22, ms,ms.
HM,Job63v3,3.txt,29,28,57, ms,ms.
HM,Job63v3,4.txt,20,21,41, ms,ms.
HM,Job63v3,5.txt,14,14,28, ms,ms.
HM,Job63v3,6.txt,4,3,7, ms,ms.
HM,Job63v3,7.txt,23,22,45, ms,ms.
HM,Job63v3,8.txt,26,25,51, ms,ms.
HM,Job63v3,9.txt,2,2,4, ms,ms.
HM,Job63v3,10.txt,16,15,31, ms,ms.
HM,Job63v3,11.txt,9,8,17, ms,ms.
HM,Job63v3,12.txt,3,3,6, ms,ms.
HM,Job63v3,13.txt,27,27,54, ms,ms.
HM,Job63v3,14.txt,40,39,79, ms,ms.
HM,Job63v3,15.txt,21,20,41, ms,ms.
HM,Job63v3,16.txt,9,8,17, ms,ms.
HM,Job63v3,17.txt,41,41,82, ms,ms.
HM,Job63v3,18.txt,21,20,41, ms,ms.
HM,Job63v3,19.txt,796,795,1591, ms,ms.
HM,Job91v2,0.txt,2658,2663,5321, ms,ms.
HM,Job91v2,1.txt,-1,-1,-1,ms,ms
HM,Job91v2,2.txt,11394,11405,22799, ms,ms.
HM,Job91v2,3.txt,2043,2044,4087, ms,ms.
HM,Job91v2,4.txt,2579,2586,5165, ms,ms.
HM,Job91v2,5.txt,2500,2503,5003, ms,ms.
HM,Job91v2,6.txt,-1,-1,-1,ms,ms
HM,Job91v2,7.txt,2615,2616,5231, ms,ms.
HM,Job91v2,8.txt,2514,2522,5036, ms,ms.
HM,Job91v2,9.txt,-1,-1,-1,ms,ms
HM,Job91v2,10.txt,-1,-1,-1,ms,ms
HM,Job91v2,11.txt,2471,2487,4958, ms,ms.
HM,Job91v2,12.txt,-1,-1,-1,ms,ms
HM,Job91v2,13.txt,1904,1905,3809, ms,ms.
